MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
850,847,66.7062256,10.55522199,no stress,850-847-66.7062256-10.55522199
800,798,53.08625082,12.60798339,interruption,800-798-53.08625082-12.60798339
730,725,81.31912685,23.52805695,interruption,730-725-81.31912685-23.52805695
811,811,51.95714786,10.47947786,time pressure,811-811-51.95714786-10.47947786
785,780,52.02308944,11.98410827,no stress,785-780-52.02308944-11.98410827
590,548,138.9901101,19.09713117,no stress,590-548-138.9901101-19.09713117
864,867,61.42152615,14.1142948,no stress,864-867-61.42152615-14.1142948
972,987,103.5411923,19.45226924,interruption,972-987-103.5411923-19.45226924
794,802,94.53804974,17.91236804,no stress,794-802-94.53804974-17.91236804
595,536,158.4675198,18.56405072,interruption,595-536-158.4675198-18.56405072
772,769,45.25196686,11.06527485,no stress,772-769-45.25196686-11.06527485
1040,1062,143.1152548,14.86934323,time pressure,1040-1062-143.1152548-14.86934323
887,894,86.98757448,14.00697509,time pressure,887-894-86.98757448-14.00697509
785,785,55.27363151,11.7311777,interruption,785-785-55.27363151-11.7311777
777,774,62.91584039,12.1279804,no stress,777-774-62.91584039-12.1279804
900,890,116.3952697,15.04574897,time pressure,900-890-116.3952697-15.04574897
706,703,68.40306297,10.06982157,no stress,706-703-68.40306297-10.06982157
915,942,124.1040345,21.10261346,time pressure,915-942-124.1040345-21.10261346
922,811,332.3935546,19.2738498,interruption,922-811-332.3935546-19.2738498
880,867,95.44773972,12.68737549,no stress,880-867-95.44773972-12.68737549
694,689,68.30575375,19.2386685,no stress,694-689-68.30575375-19.2386685
798,798,45.00093965,10.28809696,interruption,798-798-45.00093965-10.28809696
1054,1052,93.81109022,22.99517887,no stress,1054-1052-93.81109022-22.99517887
1060,1054,139.4923345,22.95328343,interruption,1060-1054-139.4923345-22.95328343
793,792,54.86395291,13.35680537,no stress,793-792-54.86395291-13.35680537
991,996,79.15120219,19.52775271,time pressure,991-996-79.15120219-19.52775271
780,734,156.849013,14.17117877,no stress,780-734-156.849013-14.17117877
762,762,39.26846016,9.843637119,interruption,762-762-39.26846016-9.843637119
696,691,45.37240499,9.952419061,no stress,696-691-45.37240499-9.952419061
819,819,53.71046605,17.93168632,no stress,819-819-53.71046605-17.93168632
774,770,43.02182251,10.81322077,no stress,774-770-43.02182251-10.81322077
884,880,53.53056485,9.076172324,interruption,884-880-53.53056485-9.076172324
704,695,80.38649189,18.20061125,interruption,704-695-80.38649189-18.20061125
709,724,83.59951432,9.255930359,no stress,709-724-83.59951432-9.255930359
895,897,73.31551743,16.81680836,no stress,895-897-73.31551743-16.81680836
809,809,54.95371589,18.15571858,no stress,809-809-54.95371589-18.15571858
722,720,50.62351793,9.543731471,no stress,722-720-50.62351793-9.543731471
867,866,77.98100505,14.11394018,interruption,867-866-77.98100505-14.11394018
694,690,42.9316984,9.802504824,no stress,694-690-42.9316984-9.802504824
960,960,63.9802978,11.629184,time pressure,960-960-63.9802978-11.629184
771,776,84.59584447,13.84021693,no stress,771-776-84.59584447-13.84021693
724,725,38.08193254,9.918217021,no stress,724-725-38.08193254-9.918217021
828,828,61.77521545,14.81817672,interruption,828-828-61.77521545-14.81817672
1014,1020,91.43928475,21.44189231,no stress,1014-1020-91.43928475-21.44189231
650,655,89.78528812,14.27702115,no stress,650-655-89.78528812-14.27702115
814,807,112.0357339,11.77618978,interruption,814-807-112.0357339-11.77618978
839,841,62.76394784,11.76753855,time pressure,839-841-62.76394784-11.76753855
979,980,141.37785,21.2929691,interruption,979-980-141.37785-21.2929691
712,699,77.63554787,20.34727289,no stress,712-699-77.63554787-20.34727289
754,751,82.05565154,13.31657676,no stress,754-751-82.05565154-13.31657676
1056,1071,115.8179312,20.6729859,time pressure,1056-1071-115.8179312-20.6729859
907,890,108.1479978,14.08500646,time pressure,907-890-108.1479978-14.08500646
832,836,61.94566245,12.60698743,time pressure,832-836-61.94566245-12.60698743
728,719,74.51194727,9.972528876,no stress,728-719-74.51194727-9.972528876
1142,1146,281.8072566,16.23362189,time pressure,1142-1146-281.8072566-16.23362189
951,943,215.497432,17.02101613,time pressure,951-943-215.497432-17.02101613
651,661,122.1199365,17.78359732,no stress,651-661-122.1199365-17.78359732
842,842,64.61398578,13.58928391,time pressure,842-842-64.61398578-13.58928391
911,938,108.3219775,11.4252017,no stress,911-938-108.3219775-11.4252017
952,953,59.6033579,12.12178722,no stress,952-953-59.6033579-12.12178722
788,792,67.45020525,12.36348963,interruption,788-792-67.45020525-12.36348963
633,591,117.5501752,15.1287061,time pressure,633-591-117.5501752-15.1287061
716,707,83.78001889,20.17650534,interruption,716-707-83.78001889-20.17650534
777,781,52.65006824,12.81955802,no stress,777-781-52.65006824-12.81955802
722,721,54.83657761,8.765849216,no stress,722-721-54.83657761-8.765849216
754,746,144.508735,13.75618351,interruption,754-746-144.508735-13.75618351
1010,642,528.1744171,10.18091847,no stress,1010-642-528.1744171-10.18091847
903,917,109.6513783,16.07412897,no stress,903-917-109.6513783-16.07412897
866,877,81.10472571,13.42472885,time pressure,866-877-81.10472571-13.42472885
921,927,95.79364582,18.1950813,no stress,921-927-95.79364582-18.1950813
836,753,245.8721327,20.54850906,interruption,836-753-245.8721327-20.54850906
857,853,63.93652656,12.26734774,no stress,857-853-63.93652656-12.26734774
788,789,51.89139019,12.91911745,no stress,788-789-51.89139019-12.91911745
1004,864,367.7581773,15.92665493,interruption,1004-864-367.7581773-15.92665493
765,767,60.02026794,9.203601209,interruption,765-767-60.02026794-9.203601209
798,798,70.00082436,19.29032466,no stress,798-798-70.00082436-19.29032466
713,703,75.51042744,21.40312382,no stress,713-703-75.51042744-21.40312382
740,745,72.9057355,12.27784823,no stress,740-745-72.9057355-12.27784823
633,626,61.64893549,12.52401532,interruption,633-626-61.64893549-12.52401532
1209,1191,339.2751284,16.34934353,time pressure,1209-1191-339.2751284-16.34934353
901,900,53.5685859,10.3296661,interruption,901-900-53.5685859-10.3296661
798,833,131.8642706,16.3073614,no stress,798-833-131.8642706-16.3073614
948,837,340.6194571,18.61797619,interruption,948-837-340.6194571-18.61797619
710,702,74.17743453,20.95569798,no stress,710-702-74.17743453-20.95569798
783,791,68.31809222,14.43548983,no stress,783-791-68.31809222-14.43548983
786,802,116.8217235,19.09188922,no stress,786-802-116.8217235-19.09188922
962,976,109.4580998,21.01534342,interruption,962-976-109.4580998-21.01534342
803,806,74.5924718,20.26685448,no stress,803-806-74.5924718-20.26685448
805,809,79.58034847,14.84944121,no stress,805-809-79.58034847-14.84944121
903,915,79.74099086,18.07199408,interruption,903-915-79.74099086-18.07199408
813,828,130.3153238,13.77728135,no stress,813-828-130.3153238-13.77728135
768,768,43.8931147,8.836111951,interruption,768-768-43.8931147-8.836111951
728,721,75.70576358,22.92922665,no stress,728-721-75.70576358-22.92922665
970,958,182.891081,16.37015604,time pressure,970-958-182.891081-16.37015604
842,842,57.73199446,13.13609844,time pressure,842-842-57.73199446-13.13609844
733,728,81.10877796,21.25931019,interruption,733-728-81.10877796-21.25931019
676,686,87.09072899,16.61977969,no stress,676-686-87.09072899-16.61977969
672,658,76.25514375,18.85351862,no stress,672-658-76.25514375-18.85351862
826,829,117.050633,15.43518351,time pressure,826-829-117.050633-15.43518351
1092,1105,299.1995723,18.67036412,time pressure,1092-1105-299.1995723-18.67036412
1062,1062,85.77639903,20.91165183,interruption,1062-1062-85.77639903-20.91165183
826,833,92.89907199,19.06471062,interruption,826-833-92.89907199-19.06471062
808,808,55.75485642,17.96312912,no stress,808-808-55.75485642-17.96312912
1065,1025,318.9896251,17.89592274,interruption,1065-1025-318.9896251-17.89592274
966,967,58.03589969,12.14443649,no stress,966-967-58.03589969-12.14443649
785,787,87.10156288,26.01354741,interruption,785-787-87.10156288-26.01354741
754,753,56.34986432,9.857269524,interruption,754-753-56.34986432-9.857269524
1074,1079,102.1047694,20.46063153,interruption,1074-1079-102.1047694-20.46063153
813,800,105.5569425,13.72680356,interruption,813-800-105.5569425-13.72680356
667,708,155.6316042,17.1498876,no stress,667-708-155.6316042-17.1498876
700,707,75.31257382,18.7061133,no stress,700-707-75.31257382-18.7061133
1129,1132,265.9742753,15.42585394,time pressure,1129-1132-265.9742753-15.42585394
731,736,78.85868978,10.50888181,no stress,731-736-78.85868978-10.50888181
971,803,337.7458275,12.66259592,no stress,971-803-337.7458275-12.66259592
999,993,217.9647785,17.71990958,time pressure,999-993-217.9647785-17.71990958
810,812,62.08035126,19.0294561,no stress,810-812-62.08035126-19.0294561
893,922,126.845637,18.39909525,time pressure,893-922-126.845637-18.39909525
832,836,61.92250038,12.61169599,time pressure,832-836-61.92250038-12.61169599
789,790,51.84293292,11.94425181,no stress,789-790-51.84293292-11.94425181
837,833,65.36790601,14.14570889,time pressure,837-833-65.36790601-14.14570889
1012,1019,91.12698324,21.21467997,no stress,1012-1019-91.12698324-21.21467997
744,754,87.59354691,10.27185006,no stress,744-754-87.59354691-10.27185006
739,737,44.88685189,10.87362834,no stress,739-737-44.88685189-10.87362834
872,869,74.15303702,13.31944576,no stress,872-869-74.15303702-13.31944576
908,704,419.0949286,17.12017717,no stress,908-704-419.0949286-17.12017717
731,698,139.9343981,19.7284502,no stress,731-698-139.9343981-19.7284502
573,564,52.45804285,8.743395765,time pressure,573-564-52.45804285-8.743395765
977,987,96.20490954,20.31234675,interruption,977-987-96.20490954-20.31234675
1034,1014,201.2979349,16.80487229,time pressure,1034-1014-201.2979349-16.80487229
815,749,258.3712778,17.17964952,interruption,815-749-258.3712778-17.17964952
778,767,70.04683252,11.17178059,no stress,778-767-70.04683252-11.17178059
724,723,58.13145578,9.654474799,no stress,724-723-58.13145578-9.654474799
1117,1118,112.4666851,18.5845898,time pressure,1117-1118-112.4666851-18.5845898
1092,1105,299.2054701,18.69160447,time pressure,1092-1105-299.2054701-18.69160447
922,929,95.23576576,17.72094344,no stress,922-929-95.23576576-17.72094344
1139,1125,261.8866572,16.091936,time pressure,1139-1125-261.8866572-16.091936
917,794,314.7389621,18.26072503,interruption,917-794-314.7389621-18.26072503
717,710,73.77455742,21.58335885,no stress,717-710-73.77455742-21.58335885
1041,1047,122.0108326,17.57827674,interruption,1041-1047-122.0108326-17.57827674
1233,1209,300.5832805,16.72037838,time pressure,1233-1209-300.5832805-16.72037838
728,730,37.02415024,10.03203786,no stress,728-730-37.02415024-10.03203786
855,848,94.820261,12.93826831,no stress,855-848-94.820261-12.93826831
789,794,56.28197524,10.65020899,interruption,789-794-56.28197524-10.65020899
862,865,63.11656011,13.68625745,no stress,862-865-63.11656011-13.68625745
922,933,91.41661319,16.92997985,time pressure,922-933-91.41661319-16.92997985
894,891,56.49987493,9.460479966,interruption,894-891-56.49987493-9.460479966
819,820,52.90846565,17.92311857,no stress,819-820-52.90846565-17.92311857
795,799,75.53027925,11.44215667,interruption,795-799-75.53027925-11.44215667
761,718,169.7652767,19.98668167,time pressure,761-718-169.7652767-19.98668167
728,730,36.9706311,10.070273,no stress,728-730-36.9706311-10.070273
1095,1100,96.58335265,12.24278004,time pressure,1095-1100-96.58335265-12.24278004
1213,1454,556.1269007,10.42287048,no stress,1213-1454-556.1269007-10.42287048
803,802,52.96201612,12.42561792,interruption,803-802-52.96201612-12.42561792
771,776,51.7019679,11.02382909,no stress,771-776-51.7019679-11.02382909
985,992,91.49709462,20.5801971,interruption,985-992-91.49709462-20.5801971
801,806,52.23573542,13.87473654,interruption,801-806-52.23573542-13.87473654
728,721,75.01832922,22.63882839,no stress,728-721-75.01832922-22.63882839
818,738,250.5575654,19.6310635,time pressure,818-738-250.5575654-19.6310635
949,948,57.44040156,12.19368761,no stress,949-948-57.44040156-12.19368761
671,665,102.4339071,12.42556417,no stress,671-665-102.4339071-12.42556417
837,771,271.2793056,18.14152432,interruption,837-771-271.2793056-18.14152432
856,865,73.2655204,14.95741743,no stress,856-865-73.2655204-14.95741743
895,892,59.47920981,9.960851223,no stress,895-892-59.47920981-9.960851223
887,887,121.3799955,16.48462397,no stress,887-887-121.3799955-16.48462397
973,990,103.9300597,14.7883405,time pressure,973-990-103.9300597-14.7883405
914,893,121.329442,14.87464466,no stress,914-893-121.329442-14.87464466
918,930,93.40786002,16.70144925,time pressure,918-930-93.40786002-16.70144925
1002,1001,86.24844915,22.37413881,interruption,1002-1001-86.24844915-22.37413881
751,753,57.8101815,9.565317104,interruption,751-753-57.8101815-9.565317104
757,769,87.36444829,13.18594288,interruption,757-769-87.36444829-13.18594288
878,880,99.70280206,21.30579626,interruption,878-880-99.70280206-21.30579626
870,867,64.64006677,12.10100741,no stress,870-867-64.64006677-12.10100741
1077,1088,298.1219275,17.45284596,no stress,1077-1088-298.1219275-17.45284596
1077,1076,94.43481893,17.59705538,interruption,1077-1076-94.43481893-17.59705538
739,737,46.45396175,10.93796152,no stress,739-737-46.45396175-10.93796152
884,883,68.22556221,12.71566199,no stress,884-883-68.22556221-12.71566199
921,864,259.4654811,19.36565414,interruption,921-864-259.4654811-19.36565414
729,731,36.81814522,10.15780101,no stress,729-731-36.81814522-10.15780101
737,739,73.71746907,10.34814636,no stress,737-739-73.71746907-10.34814636
603,582,73.81621453,8.43411818,no stress,603-582-73.81621453-8.43411818
745,745,46.20753582,10.69560192,no stress,745-745-46.20753582-10.69560192
1037,1030,124.9090359,22.69147195,interruption,1037-1030-124.9090359-22.69147195
762,766,58.56410555,12.65645269,no stress,762-766-58.56410555-12.65645269
820,820,55.78327384,19.27478112,no stress,820-820-55.78327384-19.27478112
814,770,293.7863872,16.51544692,no stress,814-770-293.7863872-16.51544692
712,677,162.334463,15.11395942,no stress,712-677-162.334463-15.11395942
894,891,56.60091167,9.538160344,interruption,894-891-56.60091167-9.538160344
933,928,97.68473265,21.45146838,interruption,933-928-97.68473265-21.45146838
1040,1045,122.2181375,17.41980706,interruption,1040-1045-122.2181375-17.41980706
928,924,68.9644001,12.09642064,no stress,928-924-68.9644001-12.09642064
720,720,36.30164313,9.532714458,no stress,720-720-36.30164313-9.532714458
859,856,65.17782682,15.15894331,no stress,859-856-65.17782682-15.15894331
728,720,73.99048584,9.911914961,no stress,728-720-73.99048584-9.911914961
872,862,50.9565432,8.872651361,interruption,872-862-50.9565432-8.872651361
968,965,98.5777424,15.70119758,no stress,968-965-98.5777424-15.70119758
937,942,73.64103515,11.92300023,time pressure,937-942-73.64103515-11.92300023
954,922,144.9920119,18.17040881,no stress,954-922-144.9920119-18.17040881
656,633,103.0031881,9.268253229,no stress,656-633-103.0031881-9.268253229
908,910,77.45838423,12.15211748,no stress,908-910-77.45838423-12.15211748
582,578,31.29322795,5.56121898,no stress,582-578-31.29322795-5.56121898
905,900,78.1387476,11.51358135,no stress,905-900-78.1387476-11.51358135
738,734,78.38048808,23.58651307,interruption,738-734-78.38048808-23.58651307
609,529,192.3184199,16.74518138,interruption,609-529-192.3184199-16.74518138
883,881,60.88637129,10.89681848,no stress,883-881-60.88637129-10.89681848
769,767,54.92248203,9.387851375,interruption,769-767-54.92248203-9.387851375
705,706,32.7841352,9.313951589,no stress,705-706-32.7841352-9.313951589
885,906,104.650658,15.16236323,time pressure,885-906-104.650658-15.16236323
817,827,120.687974,13.86694212,interruption,817-827-120.687974-13.86694212
904,910,74.47817083,11.23308621,no stress,904-910-74.47817083-11.23308621
933,927,64.31318877,11.97981553,no stress,933-927-64.31318877-11.97981553
736,742,86.47609873,11.92442568,no stress,736-742-86.47609873-11.92442568
717,749,154.8750403,18.28181733,interruption,717-749-154.8750403-18.28181733
813,819,81.86902551,11.16591638,no stress,813-819-81.86902551-11.16591638
829,831,49.70992704,9.702961369,time pressure,829-831-49.70992704-9.702961369
798,797,63.75017286,14.27378532,no stress,798-797-63.75017286-14.27378532
864,825,229.9714672,19.34572574,time pressure,864-825-229.9714672-19.34572574
887,894,96.6926074,21.85287582,interruption,887-894-96.6926074-21.85287582
927,914,125.4142262,15.06376033,no stress,927-914-125.4142262-15.06376033
786,784,49.39770144,11.81558054,no stress,786-784-49.39770144-11.81558054
694,703,76.19379398,18.41144666,no stress,694-703-76.19379398-18.41144666
1004,1007,99.92916824,23.43771608,interruption,1004-1007-99.92916824-23.43771608
987,994,90.73468872,21.07325045,interruption,987-994-90.73468872-21.07325045
981,932,149.3285436,17.93709892,no stress,981-932-149.3285436-17.93709892
951,888,266.2772267,21.16309338,time pressure,951-888-266.2772267-21.16309338
926,939,96.73811876,12.32677601,interruption,926-939-96.73811876-12.32677601
846,859,120.8339846,10.98242452,no stress,846-859-120.8339846-10.98242452
779,776,61.36362448,11.80529845,no stress,779-776-61.36362448-11.80529845
869,873,60.51885503,11.9682289,time pressure,869-873-60.51885503-11.9682289
781,779,49.64152563,11.23232633,no stress,781-779-49.64152563-11.23232633
967,971,72.12371818,14.35225537,interruption,967-971-72.12371818-14.35225537
862,866,74.60751695,16.730315,no stress,862-866-74.60751695-16.730315
799,799,64.60747652,14.3851241,no stress,799-799-64.60747652-14.3851241
882,810,174.0544843,15.66623702,time pressure,882-810-174.0544843-15.66623702
791,795,33.11730813,7.53726601,no stress,791-795-33.11730813-7.53726601
953,958,67.6842477,11.94903724,time pressure,953-958-67.6842477-11.94903724
800,786,107.6946703,8.82747349,no stress,800-786-107.6946703-8.82747349
747,752,63.73887581,9.638518771,no stress,747-752-63.73887581-9.638518771
906,873,217.0264673,17.70649547,no stress,906-873-217.0264673-17.70649547
794,796,42.98815741,12.91048807,no stress,794-796-42.98815741-12.91048807
894,871,137.3582024,15.66604707,no stress,894-871-137.3582024-15.66604707
889,905,88.7547834,16.97040021,interruption,889-905-88.7547834-16.97040021
819,856,122.4212015,18.04496723,no stress,819-856-122.4212015-18.04496723
882,888,76.41819296,13.2397997,time pressure,882-888-76.41819296-13.2397997
835,837,60.7046952,11.8502226,time pressure,835-837-60.7046952-11.8502226
1050,1051,110.3883503,22.45183389,interruption,1050-1051-110.3883503-22.45183389
1222,1140,293.4425589,15.19531982,interruption,1222-1140-293.4425589-15.19531982
840,843,64.05417551,12.15504882,time pressure,840-843-64.05417551-12.15504882
858,863,72.05233029,15.90760891,no stress,858-863-72.05233029-15.90760891
780,786,44.80162382,9.070464378,interruption,780-786-44.80162382-9.070464378
1034,1056,135.5372694,19.98306937,time pressure,1034-1056-135.5372694-19.98306937
787,790,49.60370682,11.27682809,interruption,787-790-49.60370682-11.27682809
844,845,68.24135448,15.01295322,interruption,844-845-68.24135448-15.01295322
870,853,83.06984065,12.21215751,no stress,870-853-83.06984065-12.21215751
769,772,44.32503584,9.153726623,interruption,769-772-44.32503584-9.153726623
866,882,88.46889017,17.79644966,interruption,866-882-88.46889017-17.79644966
807,808,55.44274904,18.59962651,no stress,807-808-55.44274904-18.59962651
1211,1216,295.4248547,16.52436092,interruption,1211-1216-295.4248547-16.52436092
954,955,63.90227007,11.57349988,time pressure,954-955-63.90227007-11.57349988
902,896,103.8978454,14.21383848,time pressure,902-896-103.8978454-14.21383848
926,936,147.0075728,15.05342351,no stress,926-936-147.0075728-15.05342351
864,862,69.26981881,12.47274343,no stress,864-862-69.26981881-12.47274343
728,729,58.77339497,9.944692062,no stress,728-729-58.77339497-9.944692062
707,710,31.92224723,9.422707319,no stress,707-710-31.92224723-9.422707319
781,785,54.44458514,13.42682026,no stress,781-785-54.44458514-13.42682026
913,912,84.06103436,20.87997079,interruption,913-912-84.06103436-20.87997079
708,695,78.2621915,20.28899089,no stress,708-695-78.2621915-20.28899089
1184,1265,411.1317595,18.22362638,time pressure,1184-1265-411.1317595-18.22362638
790,787,50.5759352,12.08692137,no stress,790-787-50.5759352-12.08692137
876,897,93.56953808,18.83599551,interruption,876-897-93.56953808-18.83599551
837,842,117.1916358,14.98918934,time pressure,837-842-117.1916358-14.98918934
862,867,57.59158362,14.00728694,time pressure,862-867-57.59158362-14.00728694
1101,1101,119.9265486,18.32937451,time pressure,1101-1101-119.9265486-18.32937451
746,729,109.300208,10.20959202,no stress,746-729-109.300208-10.20959202
867,771,306.4643588,20.62702319,interruption,867-771-306.4643588-20.62702319
739,744,71.24129464,9.827680076,no stress,739-744-71.24129464-9.827680076
882,883,46.1417874,9.130720766,interruption,882-883-46.1417874-9.130720766
708,710,31.30573585,9.300792927,no stress,708-710-31.30573585-9.300792927
573,564,52.84358077,8.878727514,time pressure,573-564-52.84358077-8.878727514
832,837,115.681426,14.95601367,time pressure,832-837-115.681426-14.95601367
805,808,74.61117143,20.39881754,no stress,805-808-74.61117143-20.39881754
769,718,225.7448996,21.04799596,no stress,769-718-225.7448996-21.04799596
1043,1053,122.0595727,17.42546076,interruption,1043-1053-122.0595727-17.42546076
816,808,99.77201585,8.541593291,no stress,816-808-99.77201585-8.541593291
641,615,102.9805366,8.809793286,no stress,641-615-102.9805366-8.809793286
837,843,70.81220901,19.23654056,time pressure,837-843-70.81220901-19.23654056
854,857,62.276119,14.97023347,no stress,854-857-62.276119-14.97023347
887,894,98.65830368,14.59103105,time pressure,887-894-98.65830368-14.59103105
931,946,95.11694899,12.32168098,interruption,931-946-95.11694899-12.32168098
1052,1030,168.1753467,17.81080886,interruption,1052-1030-168.1753467-17.81080886
704,712,71.49815288,17.42718294,no stress,704-712-71.49815288-17.42718294
812,764,266.071909,19.82825863,no stress,812-764-266.071909-19.82825863
879,876,45.34244402,9.06902711,interruption,879-876-45.34244402-9.06902711
891,774,301.4338531,15.44739253,interruption,891-774-301.4338531-15.44739253
868,869,96.85417212,14.43728917,no stress,868-869-96.85417212-14.43728917
638,613,100.4287252,8.287720498,no stress,638-613-100.4287252-8.287720498
782,717,274.0576378,20.44888299,no stress,782-717-274.0576378-20.44888299
950,958,95.97415842,14.62704263,time pressure,950-958-95.97415842-14.62704263
833,841,73.37021569,14.29866153,time pressure,833-841-73.37021569-14.29866153
754,745,144.6333089,13.73242213,interruption,754-745-144.6333089-13.73242213
831,786,190.4460412,17.67553003,interruption,831-786-190.4460412-17.67553003
718,712,63.43816326,9.774931839,no stress,718-712-63.43816326-9.774931839
909,917,75.91021241,16.94888952,interruption,909-917-75.91021241-16.94888952
775,725,159.2950074,13.54659371,no stress,775-725-159.2950074-13.54659371
802,806,66.76288055,18.41353049,no stress,802-806-66.76288055-18.41353049
787,791,48.74645638,10.99841411,interruption,787-791-48.74645638-10.99841411
807,803,104.902094,8.826509984,no stress,807-803-104.902094-8.826509984
857,847,95.06374789,12.65335409,no stress,857-847-95.06374789-12.65335409
1092,1105,299.1106404,18.70740791,time pressure,1092-1105-299.1106404-18.70740791
790,790,51.12710106,12.19426761,no stress,790-790-51.12710106-12.19426761
868,852,97.76448777,12.37959241,no stress,868-852-97.76448777-12.37959241
788,787,60.59922989,7.174761294,no stress,788-787-60.59922989-7.174761294
797,814,135.7848373,13.63130194,no stress,797-814-135.7848373-13.63130194
802,801,66.33221593,13.89751246,no stress,802-801-66.33221593-13.89751246
719,718,58.40613005,9.577408421,no stress,719-718-58.40613005-9.577408421
862,863,99.88977595,14.6364642,no stress,862-863-99.88977595-14.6364642
751,756,70.08851547,9.888832688,no stress,751-756-70.08851547-9.888832688
1034,1039,111.2436059,23.73065549,no stress,1034-1039-111.2436059-23.73065549
897,899,68.63011563,12.47253696,no stress,897-899-68.63011563-12.47253696
724,719,72.87296297,22.51286608,no stress,724-719-72.87296297-22.51286608
607,572,121.4215232,6.759187483,no stress,607-572-121.4215232-6.759187483
645,580,170.7666915,18.49808689,interruption,645-580-170.7666915-18.49808689
697,693,70.24039851,20.13993768,no stress,697-693-70.24039851-20.13993768
770,773,77.11959067,11.9719894,interruption,770-773-77.11959067-11.9719894
774,773,40.72571545,10.80613796,no stress,774-773-40.72571545-10.80613796
720,713,72.63948705,21.75790818,no stress,720-713-72.63948705-21.75790818
1007,1007,91.49984572,21.4684925,no stress,1007-1007-91.49984572-21.4684925
788,808,116.1416293,15.09559708,time pressure,788-808-116.1416293-15.09559708
1113,1104,90.76542756,17.68380637,interruption,1113-1104-90.76542756-17.68380637
958,958,77.93808348,12.60075323,no stress,958-958-77.93808348-12.60075323
798,746,223.3126717,16.956326,interruption,798-746-223.3126717-16.956326
946,961,91.78040026,13.36535426,interruption,946-961-91.78040026-13.36535426
804,839,134.255973,15.98373621,no stress,804-839-134.255973-15.98373621
1124,1126,115.2175342,18.94359086,time pressure,1124-1126-115.2175342-18.94359086
714,715,33.91157972,9.266857739,no stress,714-715-33.91157972-9.266857739
787,785,49.11536321,11.83123117,no stress,787-785-49.11536321-11.83123117
849,847,66.95329323,10.57271245,no stress,849-847-66.95329323-10.57271245
776,776,49.50773855,11.18416053,no stress,776-776-49.50773855-11.18416053
920,933,82.74368805,10.88302256,time pressure,920-933-82.74368805-10.88302256
741,746,72.00161737,9.907442248,no stress,741-746-72.00161737-9.907442248
618,612,45.6973505,10.61106993,no stress,618-612-45.6973505-10.61106993
800,800,99.24708058,11.92554319,interruption,800-800-99.24708058-11.92554319
770,767,54.70751692,9.393196189,interruption,770-767-54.70751692-9.393196189
726,726,35.52487671,9.920348837,no stress,726-726-35.52487671-9.920348837
1077,1095,140.4319482,17.94313984,time pressure,1077-1095-140.4319482-17.94313984
919,922,96.11430394,13.34370246,no stress,919-922-96.11430394-13.34370246
768,769,49.78893082,8.969362777,interruption,768-769-49.78893082-8.969362777
985,992,114.1744552,22.53515517,interruption,985-992-114.1744552-22.53515517
724,714,74.28353005,22.02881834,no stress,724-714-74.28353005-22.02881834
983,1000,107.7332381,21.56550869,interruption,983-1000-107.7332381-21.56550869
829,854,98.89041046,16.6007221,no stress,829-854-98.89041046-16.6007221
855,862,74.40160001,15.7506541,no stress,855-862-74.40160001-15.7506541
820,825,51.93970219,8.515523736,time pressure,820-825-51.93970219-8.515523736
829,786,191.3813534,17.54933438,interruption,829-786-191.3813534-17.54933438
725,719,125.4581257,10.14170747,no stress,725-719-125.4581257-10.14170747
953,894,266.1669473,21.28770476,time pressure,953-894-266.1669473-21.28770476
796,826,130.6209261,16.53040028,no stress,796-826-130.6209261-16.53040028
659,637,102.4277729,9.428169506,no stress,659-637-102.4277729-9.428169506
732,736,60.91970557,9.973579533,no stress,732-736-60.91970557-9.973579533
889,898,72.3115653,13.34170092,no stress,889-898-72.3115653-13.34170092
766,764,53.81207092,10.44805084,no stress,766-764-53.81207092-10.44805084
930,731,369.4658702,14.13512908,no stress,930-731-369.4658702-14.13512908
882,887,93.20468904,14.29348128,time pressure,882-887-93.20468904-14.29348128
726,720,70.43364688,22.83334647,no stress,726-720-70.43364688-22.83334647
783,785,52.99116999,11.71274036,interruption,783-785-52.99116999-11.71274036
928,922,65.62261818,12.18547247,no stress,928-922-65.62261818-12.18547247
806,805,70.83691884,13.47369705,no stress,806-805-70.83691884-13.47369705
911,916,98.70895269,18.95020183,no stress,911-916-98.70895269-18.95020183
657,659,79.86085174,12.06804784,no stress,657-659-79.86085174-12.06804784
843,843,65.53466392,13.49646977,time pressure,843-843-65.53466392-13.49646977
765,765,51.73467129,10.11647799,interruption,765-765-51.73467129-10.11647799
893,694,416.2217655,17.17452444,no stress,893-694-416.2217655-17.17452444
1059,1028,249.9692807,21.1021664,time pressure,1059-1028-249.9692807-21.1021664
920,870,178.5884883,16.83076447,time pressure,920-870-178.5884883-16.83076447
634,598,130.5409701,10.418536,no stress,634-598-130.5409701-10.418536
789,790,71.14781669,12.33327628,no stress,789-790-71.14781669-12.33327628
988,995,99.27491141,19.69010219,interruption,988-995-99.27491141-19.69010219
766,767,118.4132245,17.91828513,interruption,766-767-118.4132245-17.91828513
996,998,79.06000615,21.48438309,interruption,996-998-79.06000615-21.48438309
649,660,149.3834923,14.90733517,no stress,649-660-149.3834923-14.90733517
796,802,104.217092,16.50252878,interruption,796-802-104.217092-16.50252878
868,872,60.07318174,13.52249465,no stress,868-872-60.07318174-13.52249465
808,812,77.98237174,14.43890489,no stress,808-812-77.98237174-14.43890489
